,tempC,windspeedKmph,humidity,pressureMB
2024-04-17 08:00:00,22.981836,21.30273,58.043182,987.8492
2024-04-17 09:00:00,22.98287,21.298843,58.042355,987.8494
2024-04-17 10:00:00,22.98239,21.292324,58.048653,987.8494
2024-04-17 11:00:00,22.980558,21.283978,58.060993,987.8493
2024-04-17 12:00:00,22.977636,21.274723,58.07778,987.849
2024-04-17 13:00:00,22.973986,21.265514,58.097084,987.8485
2024-04-17 14:00:00,22.970013,21.25723,58.11685,987.848
2024-04-17 15:00:00,22.966122,21.25062,58.135128,987.8475
2024-04-17 16:00:00,22.962696,21.246212,58.150208,987.84705
2024-04-17 17:00:00,22.960037,21.2443,58.160828,987.84656
2024-04-17 18:00:00,22.958364,21.244915,58.16624,987.8463
2024-04-17 19:00:00,22.957767,21.247828,58.166267,987.8461
2024-04-17 20:00:00,22.958237,21.252607,58.161274,987.8461
2024-04-17 21:00:00,22.95966,21.258663,58.152092,987.8462
2024-04-17 22:00:00,22.961815,21.26531,58.139927,987.8463
2024-04-17 23:00:00,22.964462,21.271858,58.126186,987.8467
2024-04-18 00:00:00,22.967297,21.277662,58.11231,987.84705
2024-04-18 01:00:00,22.97003,21.282207,58.099674,987.84735
2024-04-18 02:00:00,22.972403,21.285135,58.08941,987.8477
2024-04-18 03:00:00,22.974209,21.286268,58.082336,987.84796
2024-04-18 04:00:00,22.975325,21.285633,58.078922,987.84814
2024-04-18 05:00:00,22.975681,21.283411,58.079224,987.84827
2024-04-18 06:00:00,22.9753,21.279943,58.08296,987.84827
2024-04-18 07:00:00,22.974283,21.275652,58.089516,987.84814
2024-04-18 08:00:00,22.972757,21.271023,58.098072,987.848
2024-04-18 09:00:00,22.970919,21.266521,58.107662,987.84784
2024-04-18 10:00:00,22.968958,21.262585,58.117275,987.8476
2024-04-18 11:00:00,22.96708,21.259548,58.125984,987.8472
2024-04-18 12:00:00,22.96546,21.257639,58.13301,987.84705
2024-04-18 13:00:00,22.96424,21.256966,58.13778,987.8469
2024-04-18 14:00:00,22.963505,21.2575,58.13998,987.8467
2024-04-18 15:00:00,22.963297,21.259113,58.139584,987.8467
2024-04-18 16:00:00,22.963604,21.261574,58.136803,987.8467
2024-04-18 17:00:00,22.96436,21.264584,58.132053,987.8467
2024-04-18 18:00:00,22.96546,21.267822,58.12594,987.8468
2024-04-18 19:00:00,22.966776,21.27096,58.119144,987.84705
2024-04-18 20:00:00,22.968164,21.2737,58.112373,987.84717
2024-04-18 21:00:00,22.969486,21.275803,58.1063,987.84735
2024-04-18 22:00:00,22.970613,21.277111,58.101467,987.8475
2024-04-18 23:00:00,22.971453,21.27754,58.09826,987.8476
2024-04-19 00:00:00,22.97194,21.277115,58.096874,987.8477
2024-04-19 01:00:00,22.972054,21.275928,58.09732,987.8477
2024-04-19 02:00:00,22.97181,21.27415,58.09943,987.8477
2024-04-19 03:00:00,22.971254,21.271994,58.10288,987.8477
2024-04-19 04:00:00,22.970467,21.2697,58.107235,987.8476
2024-04-19 05:00:00,22.969536,21.267502,58.112007,987.8475
2024-04-19 06:00:00,22.96857,21.265608,58.116703,987.84735
2024-04-19 07:00:00,22.967657,21.264189,58.12086,987.8472
2024-04-19 08:00:00,22.966892,21.263344,58.12413,987.84717
2024-04-19 09:00:00,22.966328,21.26312,58.12625,987.84705
2024-04-19 10:00:00,22.966011,21.26349,58.1271,987.84705
2024-04-19 11:00:00,22.965958,21.26438,58.126682,987.8469
2024-04-19 12:00:00,22.966154,21.26566,58.125114,987.8469
2024-04-19 13:00:00,22.966562,21.267185,58.12264,987.84705
2024-04-19 14:00:00,22.967129,21.268785,58.119553,987.84705
2024-04-19 15:00:00,22.967783,21.270298,58.116203,987.84717
2024-04-19 16:00:00,22.968462,21.271585,58.112938,987.8472
2024-04-19 17:00:00,22.969091,21.272541,58.110054,987.8472
2024-04-19 18:00:00,22.969624,21.273094,58.10782,987.84735
2024-04-19 19:00:00,22.970007,21.273224,58.10639,987.8475
2024-04-19 20:00:00,22.970213,21.27294,58.105865,987.8475
2024-04-19 21:00:00,22.97024,21.272306,58.106236,987.8475
2024-04-19 22:00:00,22.970093,21.271402,58.107388,987.8475
2024-04-19 23:00:00,22.969799,21.270332,58.109158,987.8475
2024-04-20 00:00:00,22.969397,21.269217,58.111343,987.84735
2024-04-20 01:00:00,22.968935,21.26816,58.113705,987.84735
2024-04-20 02:00:00,22.968458,21.267263,58.115993,987.8472
2024-04-20 03:00:00,22.968014,21.266605,58.117985,987.8472
2024-04-20 04:00:00,22.967653,21.266233,58.11952,987.84717
2024-04-20 05:00:00,22.967394,21.266165,58.12047,987.84717
2024-04-20 06:00:00,22.967257,21.266384,58.12078,987.84717
2024-04-20 07:00:00,22.967253,21.266851,58.12047,987.84717
2024-04-20 08:00:00,22.96737,21.267508,58.119614,987.84717
2024-04-20 09:00:00,22.96758,21.268272,58.118324,987.84717
2024-04-20 10:00:00,22.96787,21.269062,58.116768,987.84717
2024-04-20 11:00:00,22.968197,21.269798,58.115112,987.8472
2024-04-20 12:00:00,22.968534,21.270416,58.11352,987.8472
2024-04-20 13:00:00,22.968836,21.270859,58.112144,987.8472
2024-04-20 14:00:00,22.96909,21.2711,58.11111,987.84735
2024-04-20 15:00:00,22.96926,21.271126,58.11048,987.84735
2024-04-20 16:00:00,22.969345,21.27095,58.110294,987.84735
2024-04-20 17:00:00,22.96934,21.27061,58.11054,987.84735
2024-04-20 18:00:00,22.969255,21.270144,58.111168,987.84735
2024-04-20 19:00:00,22.969099,21.269606,58.11209,987.84735
2024-04-20 20:00:00,22.968891,21.269056,58.11319,987.84735
2024-04-20 21:00:00,22.968664,21.268545,58.114346,987.8472
2024-04-20 22:00:00,22.968435,21.268126,58.115444,987.8472
2024-04-20 23:00:00,22.968224,21.267826,58.1164,987.8472
2024-04-21 00:00:00,22.96805,21.267668,58.117115,987.8472
2024-04-21 01:00:00,22.96793,21.267658,58.117542,987.8472
2024-04-21 02:00:00,22.967875,21.267788,58.117645,987.84717
2024-04-21 03:00:00,22.96788,21.268036,58.11745,987.84717
2024-04-21 04:00:00,22.967943,21.268368,58.11699,987.84717
2024-04-21 05:00:00,22.968058,21.268747,58.116325,987.8472
2024-04-21 06:00:00,22.968208,21.269136,58.11554,987.8472
2024-04-21 07:00:00,22.96837,21.269493,58.11471,987.8472
2024-04-21 08:00:00,22.968534,21.269785,58.113945,987.8472
2024-04-21 09:00:00,22.968685,21.269987,58.113293,987.8472
2024-04-21 10:00:00,22.968801,21.270092,58.112804,987.8472
2024-04-21 11:00:00,22.968882,21.270086,58.112526,987.8472
2024-04-21 12:00:00,22.968918,21.269985,58.11248,987.84735
2024-04-21 13:00:00,22.968908,21.269806,58.112644,987.84735
2024-04-21 14:00:00,22.968855,21.269564,58.112988,987.84735
2024-04-21 15:00:00,22.968775,21.26929,58.113472,987.84735
2024-04-21 16:00:00,22.968672,21.269016,58.11403,987.8472
2024-04-21 17:00:00,22.968557,21.268774,58.114597,987.8472
2024-04-21 18:00:00,22.968445,21.268576,58.115128,987.8472
2024-04-21 19:00:00,22.968342,21.268444,58.115574,987.8472
2024-04-21 20:00:00,22.968258,21.268381,58.1159,987.8472
2024-04-21 21:00:00,22.968204,21.268389,58.11607,987.8472
2024-04-21 22:00:00,22.968184,21.268469,58.11609,987.8472
2024-04-21 23:00:00,22.968191,21.268602,58.11596,987.8472
2024-04-22 00:00:00,22.968231,21.268772,58.11571,987.8472
2024-04-22 01:00:00,22.96829,21.26896,58.11536,987.8472
2024-04-22 02:00:00,22.96836,21.269148,58.114975,987.8472
2024-04-22 03:00:00,22.968441,21.269318,58.114582,987.8472
2024-04-22 04:00:00,22.968517,21.269451,58.114216,987.8472
2024-04-22 05:00:00,22.968592,21.269539,58.11391,987.8472
2024-04-22 06:00:00,22.968645,21.26958,58.113693,987.8472
2024-04-22 07:00:00,22.968681,21.269571,58.11358,987.8472
2024-04-22 08:00:00,22.968699,21.269516,58.11357,987.8472
2024-04-22 09:00:00,22.968689,21.26942,58.113674,987.8472
2024-04-22 10:00:00,22.968664,21.269302,58.11385,987.8472
2024-04-22 11:00:00,22.968622,21.269169,58.11408,987.8472
2024-04-22 12:00:00,22.96857,21.269041,58.114353,987.8472
2024-04-22 13:00:00,22.968515,21.26892,58.11464,987.8472
2024-04-22 14:00:00,22.968458,21.268827,58.114895,987.8472
2024-04-22 15:00:00,22.96841,21.268766,58.1151,987.8472
2024-04-22 16:00:00,22.968374,21.26874,58.115242,987.8472
2024-04-22 17:00:00,22.968351,21.268753,58.11532,987.8472
2024-04-22 18:00:00,22.968344,21.268795,58.11532,987.8472
2024-04-22 19:00:00,22.968348,21.268864,58.115253,987.8472
2024-04-22 20:00:00,22.96837,21.268948,58.11514,987.8472
2024-04-22 21:00:00,22.968401,21.26904,58.114975,987.8472
2024-04-22 22:00:00,22.968437,21.269129,58.114784,987.8472
2024-04-22 23:00:00,22.968477,21.26921,58.114574,987.8472
2024-04-23 00:00:00,22.968515,21.269278,58.11439,987.8472
2024-04-23 01:00:00,22.968552,21.26932,58.114246,987.8472
2024-04-23 02:00:00,22.968575,21.269333,58.114147,987.8472
2024-04-23 03:00:00,22.968592,21.269323,58.114098,987.8472
2024-04-23 04:00:00,22.968597,21.269293,58.114098,987.8472
2024-04-23 05:00:00,22.968592,21.269249,58.11415,987.8472
2024-04-23 06:00:00,22.968578,21.26919,58.11425,987.8472
2024-04-23 07:00:00,22.968557,21.269123,58.11437,987.8472
2024-04-23 08:00:00,22.968529,21.269058,58.114494,987.8472
2024-04-23 09:00:00,22.968502,21.269005,58.114635,987.8472
2024-04-23 10:00:00,22.968477,21.268963,58.114758,987.8472
2024-04-23 11:00:00,22.968454,21.268934,58.114857,987.8472
2024-04-23 12:00:00,22.968431,21.268923,58.11492,987.8472
2024-04-23 13:00:00,22.968424,21.268932,58.11494,987.8472
2024-04-23 14:00:00,22.968422,21.268955,58.11493,987.8472
2024-04-23 15:00:00,22.968428,21.268991,58.114895,987.8472
2024-04-23 16:00:00,22.968431,21.269033,58.11483,987.8472
2024-04-23 17:00:00,22.968445,21.269075,58.11475,987.8472
2024-04-23 18:00:00,22.968464,21.26912,58.114655,987.8472
2024-04-23 19:00:00,22.968485,21.269157,58.11456,987.8472
2024-04-23 20:00:00,22.968504,21.269186,58.11448,987.8472
2024-04-23 21:00:00,22.968517,21.269203,58.11441,987.8472
2024-04-23 22:00:00,22.96853,21.269207,58.11437,987.8472
2024-04-23 23:00:00,22.968538,21.2692,58.114353,987.8472
2024-04-24 00:00:00,22.968542,21.269188,58.114353,987.8472
2024-04-24 01:00:00,22.968542,21.269167,58.11438,987.8472
2024-04-24 02:00:00,22.96853,21.269138,58.11442,987.8472
2024-04-24 03:00:00,22.968525,21.26911,58.114475,987.8472
2024-04-24 04:00:00,22.968512,21.26908,58.114544,987.8472
2024-04-24 05:00:00,22.968498,21.269053,58.114616,987.8472
2024-04-24 06:00:00,22.968485,21.269033,58.114677,987.8472
2024-04-24 07:00:00,22.968475,21.26902,58.114723,987.8472
2024-04-24 08:00:00,22.968464,21.269014,58.11475,987.8472
2024-04-24 09:00:00,22.968464,21.269018,58.11476,987.8472
2024-04-24 10:00:00,22.968458,21.26903,58.11475,987.8472
2024-04-24 11:00:00,22.968458,21.269045,58.114723,987.8472
2024-04-24 12:00:00,22.968464,21.269068,58.114693,987.8472
2024-04-24 13:00:00,22.968472,21.269087,58.114655,987.8472
2024-04-24 14:00:00,22.968477,21.269108,58.114613,987.8472
2024-04-24 15:00:00,22.968485,21.269123,58.114574,987.8472
2024-04-24 16:00:00,22.96849,21.269138,58.114544,987.8472
2024-04-24 17:00:00,22.968494,21.269142,58.114517,987.8472
2024-04-24 18:00:00,22.968502,21.269146,58.114494,987.8472
2024-04-24 19:00:00,22.968504,21.269138,58.114487,987.8472
2024-04-24 20:00:00,22.968512,21.269133,58.11449,987.8472
2024-04-24 21:00:00,22.968504,21.269123,58.114506,987.8472
2024-04-24 22:00:00,22.968504,21.26911,58.114532,987.8472
2024-04-24 23:00:00,22.968498,21.269096,58.114555,987.8472
2024-04-25 00:00:00,22.96849,21.269087,58.114582,987.8472
2024-04-25 01:00:00,22.968485,21.269075,58.114613,987.8472
2024-04-25 02:00:00,22.968477,21.269066,58.11464,987.8472
2024-04-25 03:00:00,22.968475,21.269062,58.114662,987.8472
2024-04-25 04:00:00,22.968472,21.269058,58.114666,987.8472
2024-04-25 05:00:00,22.968472,21.26906,58.114666,987.8472
2024-04-25 06:00:00,22.968475,21.269066,58.114662,987.8472
2024-04-25 07:00:00,22.968477,21.269075,58.114643,987.8472
2024-04-25 08:00:00,22.968477,21.269085,58.114628,987.8472
2024-04-25 09:00:00,22.968477,21.269094,58.114616,987.8472
2024-04-25 10:00:00,22.968481,21.269102,58.11461,987.8472
2024-04-25 11:00:00,22.968485,21.269108,58.1146,987.8472
2024-04-25 12:00:00,22.968489,21.269112,58.114597,987.8472
2024-04-25 13:00:00,22.96849,21.269114,58.114586,987.8472
2024-04-25 14:00:00,22.968494,21.269114,58.114574,987.8472
2024-04-25 15:00:00,22.968494,21.26911,58.114563,987.8472
2024-04-25 16:00:00,22.968498,21.269106,58.114563,987.8472
2024-04-25 17:00:00,22.968494,21.2691,58.11457,987.8472
2024-04-25 18:00:00,22.968494,21.269096,58.114574,987.8472
2024-04-25 19:00:00,22.96849,21.269094,58.114586,987.8472
2024-04-25 20:00:00,22.968489,21.26909,58.11459,987.8472
2024-04-25 21:00:00,22.968485,21.269087,58.11459,987.8472
2024-04-25 22:00:00,22.968485,21.269085,58.11459,987.8472
2024-04-25 23:00:00,22.968485,21.269085,58.11459,987.8472
2024-04-26 00:00:00,22.968485,21.269085,58.11459,987.8472
2024-04-26 01:00:00,22.968485,21.269085,58.11459,987.8472
2024-04-26 02:00:00,22.968485,21.269087,58.114597,987.8472
2024-04-26 03:00:00,22.968481,21.269087,58.114597,987.8472
2024-04-26 04:00:00,22.968485,21.269089,58.11459,987.8472
2024-04-26 05:00:00,22.968485,21.269094,58.114586,987.8472
2024-04-26 06:00:00,22.968485,21.269096,58.114582,987.8472
2024-04-26 07:00:00,22.968485,21.269098,58.11457,987.8472
2024-04-26 08:00:00,22.968485,21.2691,58.114563,987.8472
2024-04-26 09:00:00,22.968485,21.269102,58.114563,987.8472
2024-04-26 10:00:00,22.968485,21.269102,58.11457,987.8472
2024-04-26 11:00:00,22.968485,21.269102,58.114563,987.8472
2024-04-26 12:00:00,22.968485,21.2691,58.114563,987.8472
2024-04-26 13:00:00,22.968485,21.2691,58.11457,987.8472
2024-04-26 14:00:00,22.968485,21.269096,58.114574,987.8472
2024-04-26 15:00:00,22.968485,21.269096,58.114582,987.8472
2024-04-26 16:00:00,22.968485,21.269094,58.114574,987.8472
2024-04-26 17:00:00,22.968485,21.269094,58.114563,987.8472
2024-04-26 18:00:00,22.968485,21.269096,58.11456,987.8472
2024-04-26 19:00:00,22.968489,21.269098,58.114555,987.8472
2024-04-26 20:00:00,22.968485,21.269102,58.114548,987.8472
2024-04-26 21:00:00,22.968485,21.269102,58.114548,987.8472
2024-04-26 22:00:00,22.968489,21.269104,58.114555,987.8472
2024-04-26 23:00:00,22.968485,21.269102,58.114563,987.8472
2024-04-27 00:00:00,22.968485,21.269096,58.11457,987.8472
2024-04-27 01:00:00,22.968485,21.269094,58.114582,987.8472
2024-04-27 02:00:00,22.968485,21.26909,58.11459,987.8472
2024-04-27 03:00:00,22.968485,21.26909,58.114597,987.8472
2024-04-27 04:00:00,22.968485,21.26909,58.11459,987.8472
2024-04-27 05:00:00,22.968485,21.269094,58.114582,987.8472
2024-04-27 06:00:00,22.968485,21.269096,58.11457,987.8472
2024-04-27 07:00:00,22.968485,21.269098,58.114563,987.8472
2024-04-27 08:00:00,22.968485,21.269102,58.11457,987.8472
2024-04-27 09:00:00,22.968485,21.269102,58.11457,987.8472
2024-04-27 10:00:00,22.968485,21.2691,58.11457,987.8472
2024-04-27 11:00:00,22.968485,21.2691,58.114574,987.8472
2024-04-27 12:00:00,22.968485,21.269096,58.114582,987.8472
2024-04-27 13:00:00,22.968485,21.269094,58.11459,987.8472
2024-04-27 14:00:00,22.968485,21.26909,58.11459,987.8472
2024-04-27 15:00:00,22.968485,21.26909,58.11459,987.8472
2024-04-27 16:00:00,22.968485,21.26909,58.11459,987.8472
2024-04-27 17:00:00,22.968485,21.269093,58.11459,987.8472
2024-04-27 18:00:00,22.968485,21.269094,58.114586,987.8472
2024-04-27 19:00:00,22.968485,21.269096,58.114582,987.8472
2024-04-27 20:00:00,22.968489,21.2691,58.11457,987.8472
2024-04-27 21:00:00,22.96849,21.269104,58.11457,987.8472
2024-04-27 22:00:00,22.96849,21.269104,58.11457,987.8472
2024-04-27 23:00:00,22.96849,21.269104,58.11457,987.8472
2024-04-28 00:00:00,22.968489,21.269102,58.114582,987.8472
2024-04-28 01:00:00,22.968485,21.269096,58.11459,987.8472
2024-04-28 02:00:00,22.968485,21.269093,58.114597,987.8472
2024-04-28 03:00:00,22.968485,21.26909,58.114597,987.8472
2024-04-28 04:00:00,22.968485,21.269087,58.11459,987.8472
2024-04-28 05:00:00,22.968485,21.269087,58.11459,987.8472
2024-04-28 06:00:00,22.968485,21.269087,58.114586,987.8472
2024-04-28 07:00:00,22.968485,21.26909,58.114582,987.8472
2024-04-28 08:00:00,22.968485,21.269094,58.114582,987.8472
2024-04-28 09:00:00,22.968485,21.269096,58.114582,987.8472
2024-04-28 10:00:00,22.968485,21.269098,58.114574,987.8472
2024-04-28 11:00:00,22.968485,21.2691,58.11457,987.8472
2024-04-28 12:00:00,22.968485,21.2691,58.114574,987.8472
2024-04-28 13:00:00,22.968485,21.2691,58.114582,987.8472
2024-04-28 14:00:00,22.968485,21.269096,58.114582,987.8472
2024-04-28 15:00:00,22.968485,21.269096,58.114582,987.8472
2024-04-28 16:00:00,22.968485,21.269096,58.114574,987.8472
2024-04-28 17:00:00,22.968485,21.269096,58.11457,987.8472
2024-04-28 18:00:00,22.968485,21.269096,58.11457,987.8472
2024-04-28 19:00:00,22.968481,21.269096,58.11457,987.8472
2024-04-28 20:00:00,22.968481,21.269096,58.11457,987.8472
2024-04-28 21:00:00,22.968481,21.269096,58.114563,987.8472
2024-04-28 22:00:00,22.968485,21.269098,58.11456,987.8472
2024-04-28 23:00:00,22.968485,21.269096,58.114563,987.8472
2024-04-29 00:00:00,22.968481,21.269098,58.11457,987.8472
2024-04-29 01:00:00,22.968481,21.269096,58.11457,987.8472
2024-04-29 02:00:00,22.968481,21.269094,58.11457,987.8472
2024-04-29 03:00:00,22.968485,21.269096,58.114563,987.8472
2024-04-29 04:00:00,22.968485,21.269096,58.11456,987.8472
2024-04-29 05:00:00,22.968485,21.2691,58.114563,987.8472
2024-04-29 06:00:00,22.968485,21.2691,58.11457,987.8472
2024-04-29 07:00:00,22.968485,21.269096,58.114574,987.8472
2024-04-29 08:00:00,22.968485,21.269096,58.114574,987.8472
2024-04-29 09:00:00,22.968485,21.269096,58.11457,987.8472
2024-04-29 10:00:00,22.968489,21.269096,58.114574,987.8472
2024-04-29 11:00:00,22.968485,21.269096,58.114582,987.8472
2024-04-29 12:00:00,22.968485,21.269094,58.114582,987.8472
2024-04-29 13:00:00,22.968485,21.269093,58.114574,987.8472
2024-04-29 14:00:00,22.968485,21.269094,58.11457,987.8472
2024-04-29 15:00:00,22.968485,21.269094,58.11457,987.8472
2024-04-29 16:00:00,22.968485,21.269096,58.11457,987.8472
2024-04-29 17:00:00,22.968485,21.269096,58.114563,987.8472
2024-04-29 18:00:00,22.968485,21.269098,58.114563,987.8472
2024-04-29 19:00:00,22.968485,21.2691,58.11457,987.8472
2024-04-29 20:00:00,22.968485,21.2691,58.11457,987.8472
2024-04-29 21:00:00,22.968485,21.2691,58.11457,987.8472
2024-04-29 22:00:00,22.968485,21.2691,58.11457,987.8472
2024-04-29 23:00:00,22.968481,21.269098,58.11457,987.8472
